country,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total
Sweden,"Folkungavägen 50, 177 35 Järfälla, Sweden","{'location': {'lat': 59.42110779999999, 'lng': 17.8590587}, 'viewport': {'northeast': {'lat': 59.42271922989271, 'lng': 17.86003825}, 'southwest': {'lat': 59.42001957010727, 'lng': 17.85614165}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,887ec2858a4f00341c4b0d8ceb78fe4cab7af993,IKEA Stockholm Barkarby,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116776854388135866116/photos"">Anneli Edberg</a>'], 'width': 1080, 'photo_reference': 'CmRZAAAAViyU2ZjpRg-4u8Ex7LtW6GUd0Cs2KouBuKbld1N5dBEsy4ngGMsn9lZz2xKahm1Y7K3GSA5_Bro1GAmN7cywvtCTQJr8nOkhUrU3sQRYdbYfYJLv8CrYmcJQiT0TvFRDEhD7emcurb7Q941ufwLU2mmSGhTAiJbkI3u5TtlMVvS2thz1jOWDWw'}]",ChIJD5L29mWfX0YRi5rhvXzcGsc,"{'compound_code': 'CVC5+CJ Järfälla Municipality, Sweden', 'global_code': '9FFVCVC5+CJ'}",,4.2,ChIJD5L29mWfX0YRi5rhvXzcGsc,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5668
Sweden,"Transportgatan 23, 422 46 Hisings Backa, Sweden","{'location': {'lat': 57.77438599999999, 'lng': 12.001883}, 'viewport': {'northeast': {'lat': 57.77565247989273, 'lng': 12.00267862989272}, 'southwest': {'lat': 57.77295282010729, 'lng': 11.99997897010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,7e4062518b6980933a610290a049d4e9909b0005,IKEA Bäckebol,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112275153070509076459/photos"">Alejandro Gallardo</a>'], 'width': 3456, 'photo_reference': 'CmRaAAAAdvEldWVtvOP5VLXxJloL-RCJYwYuaygRLCXIUbv_qWvmvZGEmkcpA-dy0WTGf86KtlGzIw4-X2sFsjG50QqbHmdP_vc5LNjDdcyLnnjgk3-LV1GVfGAjICOE4pG21Bv9EhAwI-TFa4vUWeb6mM6LtR9yGhRQgF7TT9tvtHFVKwcisYjHlyzIlw'}]",ChIJF4MI4xD1T0YR7YP-qgGHnd4,"{'compound_code': 'Q2F2+QQ Gothenburg, Sweden', 'global_code': '9F9JQ2F2+QQ'}",,4.2,ChIJF4MI4xD1T0YR7YP-qgGHnd4,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5487
Sweden,"Erikslund Shopping Center Domkraftsgatan 2, 721 38 Västerås, Sweden","{'location': {'lat': 59.6082438, 'lng': 16.4566558}, 'viewport': {'northeast': {'lat': 59.60998432989273, 'lng': 16.45838062989272}, 'southwest': {'lat': 59.60728467010728, 'lng': 16.45568097010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,80f887bb22e8bb79350abd16888fe0b12cd51b12,IKEA furniture store in Vasteras,{'open_now': True},"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112649367515084196710/photos"">soran Aziz</a>'], 'width': 4618, 'photo_reference': 'CmRaAAAAwBMdw1X_OHWVqba6dTfB73I8ij4IxzLhrjdeg0Jbnfjb-xoxKZ4dfG30O-wkHLUT7VsBAKFOdyd6iwKFHzOEEG0s3R1-AvgVo8UXybaS6v3S23cS9TZfQfW8ZFjMqsa8EhDkd-q-6DJj7MZZUsbifDbEGhSXjncrJvh8UJqIrlebMaQ70PfJMg'}]",ChIJZaXiHz9hXkYRFyp02BFvsNE,"{'compound_code': 'JF54+7M Västerås, Sweden', 'global_code': '9FFRJF54+7M'}",,4.3,ChIJZaXiHz9hXkYRFyp02BFvsNE,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1218
Sweden,"Rapsgatan 3, 753 23 Uppsala, Sweden","{'location': {'lat': 59.84716330000001, 'lng': 17.6947005}, 'viewport': {'northeast': {'lat': 59.84851872989272, 'lng': 17.69544295}, 'southwest': {'lat': 59.84581907010728, 'lng': 17.69247315}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,78b0b4a38ca9fcaa159e9ebe66151d9e231caed8,IKEA Sverige,{'open_now': True},"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109570257702520936606/photos"">Bo Lundahl</a>'], 'width': 2976, 'photo_reference': 'CmRaAAAANxaF4LwypHTwG540-LyzshlHgUgZ8SHzH4_B9Gx6LPNTlPI7EpYBt_HULFVXeDNz18iDQUwiJl9tlMVJwCv9P2is9T96jwYKFFULzr8X7Wz9zNAKb7ksDmK01hF4twVXEhAPXeOl9YsTRfsa0hc0vzO3GhQjRRHs2CBwEEqaqpoxWys_aGY8nQ'}]",ChIJRU0zN0jJX0YRzsFoxgFGp_A,"{'compound_code': 'RMWV+VV Uppsala, Sweden', 'global_code': '9FFVRMWV+VV'}",,4.2,ChIJRU0zN0jJX0YRzsFoxgFGp_A,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3674
Sweden,"Bilbyggarvägen 6, 393 56 Kalmar, Sweden","{'location': {'lat': 56.68551679999999, 'lng': 16.3220172}, 'viewport': {'northeast': {'lat': 56.68687757989272, 'lng': 16.32277499999999}, 'southwest': {'lat': 56.68417792010727, 'lng': 16.3197438}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,d57cea6715532f5e5c05d40e3f715a313b30250f,IKEA Sverige,{'open_now': True},"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102955318242129122918/photos"">Stefan Thorendal</a>'], 'width': 2976, 'photo_reference': 'CmRaAAAAs4aRW2eCg2VE9BeLyZ1O5TwUP6X2fq0GpN0YYsgCpgtOncs-AnWzPXb8KoZ5LEfMVZiVHti-AxA-GJR2_rK7oyCb1BGzg0b1VysIfrUorHYuS6bsA0vf7u22VpS8Hl_OEhATpZM3ogkvb-iPoQroD_cnGhQDGMyz901ANWCcu1eZ4KhboUXTiQ'}]",ChIJs3pGz7_RV0YRK11eRcdSFTw,"{'compound_code': 'M8PC+6R Kalmar, Sweden', 'global_code': '9F8RM8PC+6R'}",,4.3,ChIJs3pGz7_RV0YRK11eRcdSFTw,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1206
Sweden,"Marknadsvägen, Väla Centrum 7, 260 36 Ödåkra, Sweden","{'location': {'lat': 56.0923445, 'lng': 12.7627231}, 'viewport': {'northeast': {'lat': 56.0944082, 'lng': 12.7656675}, 'southwest': {'lat': 56.0904694, 'lng': 12.7599103}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,9704e365d612c4327b891d1ec191052fa8bb48ab,IKEA Helsingborg,{'open_now': True},"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107832942997644069679/photos"">A Google User</a>'], 'width': 2976, 'photo_reference': 'CmRaAAAAuQJbT4fEiliSse8vz0M2bAJ7HrO6wREPb7t8xIVBhcX7DeyT5keAdjfnPCcXg4B7yDa5-ot3pm8O85bB1tycVj64VwuWckEIFDzpqZ0xVENC1itxEYHwaNEZNt-Uld72EhCIV0zO8roGYV8GKtNMN8WeGhQaec95uOUo8VUuGJlxaOq-gC56jw'}]",ChIJg3_jmHctUkYRkbEkkTLIbKA,"{'compound_code': '3QR7+W3 Björka, Sweden', 'global_code': '9F8J3QR7+W3'}",,4.3,ChIJg3_jmHctUkYRkbEkkTLIbKA,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2900
Sweden,"Ekenleden 2, 428 36 Kållered, Sweden","{'location': {'lat': 57.6035505, 'lng': 12.0480062}, 'viewport': {'northeast': {'lat': 57.60509172989271, 'lng': 12.04988737989272}, 'southwest': {'lat': 57.60239207010727, 'lng': 12.04718772010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,13eee721b9d444ec079af3b01a61752aee0c4fa1,IKEA Sverige,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110718770386095883596/photos"">Lars-Olof Segerdahl</a>'], 'width': 2448, 'photo_reference': 'CmRaAAAAfzR9H7tUBhPn3jqiP2e-zPpux0eJaq7g2tKoYPBlrHxuFLTyoFpw_IbkCaO_iwrQn_M7-UqSpIMXMpC52ePyNouB7xMD7rvxPiegHwYMgUSlPQqi34Riem-gNTusAyajEhDF9FwaksHjkIPumk-vvs2GGhRSbEQfV-5m8h2ewICt9cyHLdp-_g'}]",ChIJ_Sf5fxfuT0YR2Oo2FTJq0y0,"{'compound_code': 'J23X+C6 Mölndal, Sweden', 'global_code': '9F9JJ23X+C6'}",,4.1,ChIJ_Sf5fxfuT0YR2Oo2FTJq0y0,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3828
Sweden,"Västra Svedengatan 7, 581 28 Linköping, Sweden","{'location': {'lat': 58.43264449999999, 'lng': 15.5868451}, 'viewport': {'northeast': {'lat': 58.43391002989271, 'lng': 15.58852512989272}, 'southwest': {'lat': 58.43121037010727, 'lng': 15.58582547010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,cbfcfe18132d5f05624a8d63aee0a8adc2f3149f,IKEA Möbelvaruhus Linköping,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109192115962355080610/photos"">GAMERS TRIX</a>'], 'width': 4160, 'photo_reference': 'CmRaAAAAonz2w7Zfv28p1ir71K3qUe9tRiBSSWsB3-mbxRFyWkHqW6ZGgmSTLdfFydN8w2fGUYY3glfdAODuT8M3a5SZF3YePEKXPKly3XpjRUYCaB3JGcOQKtdHpXbeWxozXrfSEhDx2YYCW3h8rFaMY8QxsOOyGhQBPS5QmyfhCdlS-YuDqq-HjMJilw'}]",ChIJu0bP9KxoWUYR9dM8tG116O8,"{'compound_code': 'CHMP+3P Linköping, Sweden', 'global_code': '9FCQCHMP+3P'}",,4.2,ChIJu0bP9KxoWUYR9dM8tG116O8,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1425
Sweden,"Kundvägen 2, 702 31 Örebro, Sweden","{'location': {'lat': 59.21152790000001, 'lng': 15.13449}, 'viewport': {'northeast': {'lat': 59.21285517989272, 'lng': 15.1356885}, 'southwest': {'lat': 59.21015552010727, 'lng': 15.1308945}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,4b54d19c069fe8d77f144dec29557fc2fa58be51,IKEA,{'open_now': True},"[{'height': 2484, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107188756361316180375/photos"">A Google User</a>'], 'width': 4340, 'photo_reference': 'CmRaAAAA3QXbwdXYFyphnJBCkof_muUdQ1X4HMqmb23Q3bpivb8aMF24anoDP0vn20shvp0-rqdZDUmdRmQshtYJvos56_njVjIb0rd-sosanp2-VF5mQYgGN31NEz8sEuRHuiqPEhALRMRAVpj_2IXAq7fcTa_qGhTpIv2AwMLT6kkMkYV7ya7TghYihA'}]",ChIJxQnzGTYTXEYRcI5-pW2Mwvo,"{'compound_code': '646M+JQ Örebro S, Sweden', 'global_code': '9FFQ646M+JQ'}",,4.0,ChIJxQnzGTYTXEYRcI5-pW2Mwvo,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2875
Sweden,"Valbovägen 307, 818 32 Valbo, Sweden","{'location': {'lat': 60.6335156, 'lng': 16.9901611}, 'viewport': {'northeast': {'lat': 60.63497187989272, 'lng': 16.99083947989272}, 'southwest': {'lat': 60.63227222010728, 'lng': 16.98813982010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,885de267d46906d410f7c40cc14d1e5e9629a71a,IKEA Sverige,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100336706385117405529/photos"">mona Söderlund Skytt</a>'], 'width': 3456, 'photo_reference': 'CmRaAAAA_CUMflDp8Loe1Hdg_zAcl0-28LJN3zk1iEhyNk9OL8zmCB4TQIIQA7asezpnV13mPQjWc6y-P29Jq6BWDGIldy8ESbypnUV3wdNZH8hS948bbbTrxuA7X9mHG5ee6oC2EhDIOLJRNQGLX0Hyf6gOORwBGhRsbNq2Dlv0kV-cyeA6reI4WpgJmQ'}]",ChIJw6oDHzvIYEYRFIubtzHD_QE,"{'compound_code': 'JXMR+C3 Valbo, Sweden', 'global_code': '9FGRJXMR+C3'}",,4.0,ChIJw6oDHzvIYEYRFIubtzHD_QE,"['furniture_store', 'department_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1303
Hong Kong,"Upper Basement, Parklane Hotel, 310 Gloucester Rd, Causeway Bay, Hong Kong","{'location': {'lat': 22.2811761, 'lng': 114.1864329}, 'viewport': {'northeast': {'lat': 22.28228712989272, 'lng': 114.1877521298927}, 'southwest': {'lat': 22.27958747010727, 'lng': 114.1850524701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,8171d472e4efcf570020d1badaf719c8b8f59ca6,IKEA Causeway Bay Store,{'open_now': True},"[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106250670217137367201/photos"">Danny Lau</a>'], 'width': 4000, 'photo_reference': 'CmRaAAAARf3hCuRBsXtqxlJT14bI4bQyK-1GpYf1EjmTvm2V12F624cN_Vo8kpQ3WiY_62GdjzdcC09AbHCYDahVECvW0KLGLP6I1ZROuBzcyFyxWgTsA_TImJfQbisDaNUNWrXAEhDfkV7VaXQ80jL9cYvmirGbGhQ11HxIflKd8izx8b0Oh6U-JvpsUg'}]",ChIJTxKhMlQABDQRTt-JnvHEPTw,"{'compound_code': '75JP+FH Hong Kong', 'global_code': '7PJP75JP+FH'}",,4.0,ChIJTxKhMlQABDQRTt-JnvHEPTw,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3514
